 R   <X|C|X>   <X|C|A>   <X|C|B>   <X|C|C>   <A|C|X>   <A|C|A>   <A|C|B>   <A|C|C>   <B|C|X>   <B|C|A>   <B|C|B>   <B|C|C>   <C|C|X>   <C|C|A>   <C|C|B>   <C|C|C> 
42.7 1.0 0.0 0.0 0.0 0.0 0.9999988494877164 -0.0015167429393293866 1.3217253647646743e-6 0.0 0.0015167429211134923 0.9999973080636755 -0.0017553475165999178 0.0 1.341648694657297e-6 0.001755347500764547 0.9999984585759591
42.71 1.0 0.0 0.0 0.0 0.0 0.9999988678817964 -0.0015045701937401227 1.3004367541972395e-6 0.0 0.0015045701761062609 0.9999973516539407 -0.0017409446182049778 0.0 1.3198790321962832e-6 0.0017409446028703458 0.9999984837721445
42.72 1.0 0.0 0.0 0.0 0.0 0.9999988861105105 -0.0014924056995485866 1.2793459637312062e-6 0.0 0.0014924056824586775 0.9999973948283912 -0.0017265569741507023 0.0 1.2983185399984178e-6 0.0017265569592839218 0.9999985087178809
42.73 1.0 0.0 0.0 0.0 0.0 0.9999989041796934 -0.0014802493611011174 1.2584432505447755e-6 0.0 0.0014802493445438653 0.9999974376127038 -0.0017121841410405922 0.0 1.2769538530751016e-6 0.0017121841266321 0.9999985334330105
42.74 1.0 0.0 0.0 0.0 0.0 0.9999989220896212 -0.0014681011707344247 1.2377282421815888e-6 0.0 0.0014681011546986288 0.9999974800077174 -0.001697826098479122 0.0 1.255784537307112e-6 0.0016978260845194287 0.9999985579180963
42.75 1.0 0.0 0.0 0.0 0.0 0.9999989398405702 -0.0014559611207832582 1.2172005658179937e-6 0.0 0.0014559611052578126 0.9999975220142724 -0.0016834828260556454 0.0 1.2348101580494255e-6 0.0016834828125353374 0.9999985821737023
42.76 1.0 0.0 0.0 0.0 0.0 0.9999989574328171 -0.0014438292035803557 1.1968598482629544e-6 0.0 0.0014438291885542523 0.9999975636332099 -0.0016691543033443357 0.0 1.214030280131127e-6 0.0016691542902540753 0.9999986062003929
42.77 1.0 0.0 0.0 0.0 0.0 0.9999989748666386 -0.0014317054114564693 1.1767057159580963e-6 0.0 0.0014317053969187974 0.9999976048653721 -0.0016548405099042146 0.0 1.193444467855455e-6 0.0016548404972347413 0.9999986299987338
42.78 1.0 0.0 0.0 0.0 0.0 0.9999989921423116 -0.001419589736740391 1.1567377949777496e-6 0.0 0.001419589722680339 0.9999976457116023 -0.0016405414252791835 0.0 1.1730522849998461e-6 0.001640541413021316 0.999998653569291
42.79 1.0 0.0 0.0 0.0 0.0 0.9999990092601133 -0.001407482171758901 1.1369557110288625e-6 0.0 0.0014074821581657577 0.9999976861727446 -0.001626257028997963 0.0 1.1528532948158458e-6 0.0016262570171425995 0.9999986769126314
42.8 1.0 0.0 0.0 0.0 0.0 0.9999990262203212 -0.0013953827088368025 1.1173590894510586e-6 0.0 0.0013953826956999578 0.9999977262496443 -0.0016119873005741325 0.0 1.1328470600291689e-6 0.0016119872891122516 0.9999987000293232
42.81 1.0 0.0 0.0 0.0 0.0 0.9999990430232126 -0.001383291340296904 1.097947555216609e-6 0.0 0.0013832913276058503 0.9999977659431475 -0.001597732219506111 0.0 1.1130331428396683e-6 0.0015977322084287733 0.999998722919935
42.82 1.0 0.0 0.0 0.0 0.0 0.9999990596690655 -0.0013712080584600541 1.078720732930487e-6 0.0 0.001371208046204387 0.9999978052541014 -0.0015834917652771962 0.0 1.093411104921394e-6 0.0015834917545755457 0.999998745585036
42.83 1.0 0.0 0.0 0.0 0.0 0.9999990761581579 -0.0013591328556450896 1.0596782468302867e-6 0.0 0.0013591328438145095 0.9999978441833544 -0.0015692659173555058 0.0 1.0739805074225067e-6 0.00156926590702077 0.9999987680251967
42.84 1.0 0.0 0.0 0.0 0.0 0.9999990924907677 -0.0013470657241688615 1.0408197207862626e-6 0.0 0.0013470657127531743 0.9999978827317555 -0.0015550546551940058 0.0 1.054740910965321e-6 0.0015550546452174974 0.999998790240988
42.85 1.0 0.0 0.0 0.0 0.0 0.9999991086671733 -0.0013350066563462609 1.0221447783013713e-6 0.0 0.0013350066453353794 0.9999979209001552 -0.0015408579582305419 0.0 1.0356918756463467e-6 0.0015408579486036601 0.999998812232982
42.86 1.0 0.0 0.0 0.0 0.0 0.9999991246876536 -0.001322955644490167 1.00365304251119e-6 0.0 0.0013229556338741116 0.9999979586894046 -0.0015266758058877787 0.0 1.0168329610362053e-6 0.00152667579660201 0.9999988340017512
42.87 1.0 0.0 0.0 0.0 0.0 0.9999991405524871 -0.0013109126809114817 9.85344136183971e-7 0.0 0.0013109126706803821 0.9999979961003559 -0.0015125081775732405 0.0 9.981637261796863e-7 0.0015125081686201591 0.999998855547869
42.88 1.0 0.0 0.0 0.0 0.0 0.9999991562619527 -0.001298877757919113 9.672176817206142e-7 0.0 0.0012988777480632085 0.9999980331338625 -0.00149835505267929 0.0 9.796837295957192e-7 0.0014983550440505608 0.9999988768719099
42.89 1.0 0.0 0.0 0.0 0.0 0.9999991718163298 -0.0012868508678200079 9.492733011547199e-7 0.0 0.0012868508583296495 0.9999980697907785 -0.0014842164105831697 0.0 9.613925292774267e-7 0.0014842164022705472 0.9999988979744489
42.9 1.0 0.0 0.0 0.0 0.0 0.9999991872158976 -0.0012748320029191023 9.315106161525107e-7 0.0 0.0012748319937847532 0.9999981060719594 -0.0014700922306469409 0.0 9.432896826920454e-7 0.0014700922226422721 0.9999989188560618
42.91 1.0 0.0 0.0 0.0 0.0 0.9999992024609359 -0.0012628211555193551 9.139292480128834e-7 0.0 0.0012628211467315914 0.9999981419782612 -0.0014559824922175247 0.0 9.253747467809791e-7 0.0014559824845127487 0.9999989395173255
42.92 1.0 0.0 0.0 0.0 0.0 0.9999992175517243 -0.0012508183179217303 8.965288176673834e-7 0.0 0.0012508183094712428 0.9999981775105415 -0.0014418871746266805 0.0 9.076472779597721e-7 0.0014418871672138307 0.9999989599588175
42.93 1.0 0.0 0.0 0.0 0.0 0.9999992324885427 -0.0012388234824252317 8.793089456802546e-7 0.0 0.001238823474302827 0.9999982126696584 -0.0014278062571910478 0.0 8.901068321181603e-7 0.0014278062500622522 0.9999989801811159
42.94 1.0 0.0 0.0 0.0 0.0 0.9999992472716713 -0.0012268366413268521 8.62269252248365e-7 0.0 0.001226836633523453 0.9999982474564711 -0.0014137397192120842 0.0 8.727529646199954e-7 0.0014137397123595674 0.9999990001848
42.95 1.0 0.0 0.0 0.0 0.0 0.9999992619013908 -0.0012148577869215977 8.454093572012439e-7 0.0 0.001214857779428245 0.9999982818718403 -0.0013996875399760978 0.0 8.55585230303283e-7 0.001399687533392181 0.9999990199704497
42.96 1.0 0.0 0.0 0.0 0.0 0.9999992763779814 -0.0012028869115025152 8.287288800011179e-7 0.0 0.0012028869043103686 0.9999983159166268 -0.0013856496987542746 0.0 8.38603183480219e-7 0.001385649692431378 0.9999990395386457
42.97 1.0 0.0 0.0 0.0 0.0 0.9999992907017239 -0.0011909240073606393 8.12227439742839e-7 0.0 0.0011909240004609781 0.9999983495916932 -0.0013716261748026207 0.0 8.218063779371158e-7 0.0013716261687332634 0.9999990588899695
42.98 1.0 0.0 0.0 0.0 0.0 0.9999993048728995 -0.0011789690667850278 7.959046551539322e-7 0.0 0.0011789690601692528 0.9999983828979029 -0.001357616947362001 0.0 8.051943669344524e-7 0.0013576169415388023 0.9999990780250035
42.99 1.0 0.0 0.0 0.0 0.0 0.9999993188917893 -0.0011670220820627433 7.79760144594572e-7 0.0 0.0011670220757223774 0.99999841583612 -0.0013436219956581199 0.0 7.887667032068491e-7 0.001343621990073801 0.999999096944331
43.0 1.0 0.0 0.0 0.0 0.0 0.9999993327586746 -0.0011550830454788892 7.63793526057629e-7 0.0 0.0011550830394055783 0.99999844840721 -0.00132964129890156 0.0 7.725229389631149e-7 0.001329641293548945 0.9999991156485356
43.01 1.0 0.0 0.0 0.0 0.0 0.999999346473837 -0.0011431519493165568 7.480044171686002e-7 0.0 0.0011431519435020714 0.9999984806120391 -0.0013156748362877246 0.0 7.564626258861774e-7 0.0013156748311597408 0.9999991341382024
43.02 1.0 0.0 0.0 0.0 0.0 0.9999993600375584 -0.0011312287858568516 7.323924351856443e-7 0.0 0.0011312287802930875 0.9999985124514749 -0.0013017225869968651 0.0 7.405853151331184e-7 0.001301722582086545 0.9999991524139167
43.03 1.0 0.0 0.0 0.0 0.0 0.9999993734501207 -0.001119313547378919 7.169571969996142e-7 0.0 0.0011193135420578984 0.9999985439263855 -0.0012877845301941125 0.0 7.248905573352067e-7 0.0012877845254945942 0.9999991704762651
43.04 1.0 0.0 0.0 0.0 0.0 0.9999993867118061 -0.0011074062261598927 7.016983191339912e-7 0.0 0.0011074062210737659 0.9999985750376403 -0.0012738606450294165 0.0 7.093779025978311e-7 0.0012738606405339455 0.9999991883258346
43.05 1.0 0.0 0.0 0.0 0.0 0.9999993998228969 -0.0010955068144749293 6.866154177449285e-7 0.0 0.001095506809615975 0.9999986057861099 -0.0012599509106375867 0.0 6.94046900500545e-7 0.0012599509063395164 0.9999992059632132
43.06 1.0 0.0 0.0 0.0 0.0 0.9999994127836759 -0.0010836153045971912 6.717081086212302e-7 0.0 0.001083615299957818 0.9999986361726654 -0.0012460553061382715 0.0 6.788971000970453e-7 0.0012460553020310645 0.9999992233889898
43.07 1.0 0.0 0.0 0.0 0.0 0.99999942559259 -0.0010717317170799994 6.569791103950542e-7 0.0 0.0010717317126444498 0.9999986661899781 -0.0012321739494881045 0.0 6.63932322648091e-7 0.0012321739455578749 0.9999992405973882
43.08 1.0 0.0 0.0 0.0 0.0 0.9999994382498615 -0.0010598560450451535 6.424281432820722e-7 0.0 0.0010598560407975117 0.9999986958386406 -0.0012183068243819685 0.0 6.491522625090131e-7 0.001218306820614672 0.9999992575887793
43.09 1.0 0.0 0.0 0.0 0.0 0.9999994507580803 -0.0010479882452034798 6.280509227427765e-7 0.0 0.0010479882411383872 0.9999987251298318 -0.0012044537354060868 0.0 6.345510986965799e-7 0.0012044537317971616 0.9999992743717517
43.1 1.0 0.0 0.0 0.0 0.0 0.9999994631175151 -0.0010361283100612457 6.138470869654397e-7 0.0 0.0010361283061734157 0.9999987540643647 -0.0011906146627097055 0.0 6.201284106794353e-7 0.0011906146592546493 0.9999992909468497
43.11 1.0 0.0 0.0 0.0 0.0 0.9999994753284351 -0.0010242762321246925 5.99816274138304e-7 0.0 0.001024276228408911 0.9999987826430521 -0.001176789586442041 0.0 6.058837779261921e-7 0.0011767895831364113 0.999999307314617
43.12 1.0 0.0 0.0 0.0 0.0 0.9999994873911094 -0.0010124320039000703 5.85958122449622e-7 0.0 0.0010124320003511962 0.9999988108667069 -0.0011629784867523193 0.0 5.918167799054734e-7 0.001162978483591734 0.9999993234755976
43.13 1.0 0.0 0.0 0.0 0.0 0.9999994993058068 -0.0010005956178936214 5.722722700876367e-7 0.0 0.0010005956145065851 0.9999988387361421 -0.001149181343789757 0.0 5.779269960858927e-7 0.0011491813407698936 0.9999993394303356
43.14 1.0 0.0 0.0 0.0 0.0 0.9999995110727963 -0.000988767066611612 5.587583552406199e-7 0.0 0.0009887670633814175 0.9999988662521708 -0.0011353981377036 0.0 5.642140059360928e-7 0.0011353981348201957 0.9999993551793747
43.15 1.0 0.0 0.0 0.0 0.0 0.9999995226923469 -0.0009769463425602846 5.454160160968142e-7 0.0 0.000976946339482007 0.9999988934156058 -0.0011216288486430646 0.0 5.506773889246868e-7 0.0011216288458919168 0.999999370723259
43.16 1.0 0.0 0.0 0.0 0.0 0.9999995341647278 -0.0009651334382458887 5.322448908444724e-7 0.0 0.0009651334353146766 0.9999989202272599 -0.0011078734567573775 0.0 5.373167245202981e-7 0.0011078734541343429 0.9999993860625322
43.17 1.0 0.0 0.0 0.0 0.0 0.9999995454902076 -0.0009533283461746662 5.192446176718377e-7 0.0 0.0009533283433857406 0.9999989466879461 -0.0010941319421957545 0.0 5.241315921915404e-7 0.0010941319396967505 0.9999994011977387
43.18 1.0 0.0 0.0 0.0 0.0 0.9999995566690556 -0.0009415310588528842 5.06414834767181e-7 0.0 0.000941531056201538 0.9999989727984775 -0.0010804042851074419 0.0 5.111215714070557e-7 0.001080404282728445 0.999999416129422
43.19 1.0 0.0 0.0 0.0 0.0 0.9999995677015407 -0.0009297415687867842 4.937551803187456e-7 0.0 0.0009297415662683833 0.9999989985596668 -0.0010666904656416558 0.0 4.982862416354576e-7 0.0010666904633787027 0.9999994308581263
43.2 1.0 0.0 0.0 0.0 0.0 0.9999995785879319 -0.0009179598684826082 4.812652925147751e-7 0.0 0.0009179598660925905 0.9999990239723271 -0.0010529904639476131 0.0 4.856251823453606e-7 0.0010529904617968004 0.9999994453843953
43.21 1.0 0.0 0.0 0.0 0.0 0.9999995893284981 -0.0009061859504466228 4.6894480954353987e-7 0.0 0.0009061859481804991 0.9999990490372712 -0.0010393042601745594 0.0 4.7313797300540547e-7 0.0010393042581320435 0.9999994597087732
43.22 1.0 0.0 0.0 0.0 0.0 0.9999995999235084 -0.00089441980718507 4.5679336959328347e-7 0.0 0.0008944198050384232 0.9999990737553122 -0.001025631834471711 0.0 4.608241930842066e-7 0.0010256318325337081 0.9999994738318039
43.23 1.0 0.0 0.0 0.0 0.0 0.9999996103732318 -0.0008826614312041999 4.448106108522584e-7 0.0 0.0008826614291726854 0.9999990981272627 -0.0010119731669882945 0.0 4.4868342205038707e-7 0.0010119731651510807 0.9999994877540311
43.24 1.0 0.0 0.0 0.0 0.0 0.9999996206779372 -0.0008709108150102542 4.329961715087088e-7 0.0 0.0008709108130896001 0.999999122153936 -0.0009983282378735261 0.0 4.367152393725616e-7 0.0009983282361334376 0.999999501475999
43.25 1.0 0.0 0.0 0.0 0.0 0.9999996308378937 -0.0008591679511094997 4.2134968975090395e-7 0.0 0.0008591679492955063 0.9999991458361449 -0.0009846970272766517 0.0 4.2491922451937034e-7 0.0009846970256300843 0.9999995149982515
43.26 1.0 0.0 0.0 0.0 0.0 0.9999996408533701 -0.0008474328320081783 4.098708037670879e-7 0.0 0.0008474328302967186 0.9999991691747023 -0.0009710795153468879 0.0 4.132949569594279e-7 0.0009710795137902972 0.9999995283213323
43.27 1.0 0.0 0.0 0.0 0.0 0.9999996507246356 -0.0008357054502125318 3.9855915174550534e-7 0.0 0.0008357054485995509 0.9999991921704212 -0.000957475682233451 0.0 4.0184201616134946e-7 0.0009574756807633528 0.9999995414457857
43.28 1.0 0.0 0.0 0.0 0.0 0.9999996604519591 -0.000823985798228827 3.8741437187442464e-7 0.0 0.0008239857967103428 0.9999992148241144 -0.0009438855080855867 0.0 3.9055998159377434e-7 0.0009438855066985564 0.9999995543721554
43.29 1.0 0.0 0.0 0.0 0.0 0.9999996700356096 -0.0008122738685633054 3.7643610234209024e-7 0.0 0.0008122738671354081 0.9999992371365949 -0.0009303089730525117 0.0 3.794484327253175e-7 0.0009303089717451847 0.9999995671009855
43.3 1.0 0.0 0.0 0.0 0.0 0.9999996794758561 -0.0008005696537222175 3.6562398133675484e-7 0.0 0.0008005696523810698 0.9999992591086757 -0.0009167460572834521 0.0 3.685069490246022e-7 0.0009167460560525235 0.9999995796328197
43.31 1.0 0.0 0.0 0.0 0.0 0.9999996887729675 -0.0007888731462118051 3.5497764704666326e-7 0.0 0.0007888731449536422 0.9999992807411696 -0.0009031967409276247 0.0 3.5773510996024395e-7 0.0009031967397698495 0.9999995919682022
43.32 1.0 0.0 0.0 0.0 0.0 0.999999697927213 -0.0007771843385383347 3.444967376600832e-7 0.0 0.0007771843373594641 0.9999993020348896 -0.0008896610041342748 0.0 3.471324950008812e-7 0.0008896610030464682 0.9999996041076769
43.33 1.0 0.0 0.0 0.0 0.0 0.9999997069388613 -0.0007655032232080485 3.3418089136525945e-7 0.0 0.0007655032221048502 0.9999993229906486 -0.0008761388270526191 0.0 3.3669868361512944e-7 0.0008761388260316559 0.9999996160517874
43.34 1.0 0.0 0.0 0.0 0.0 0.9999997158081817 -0.0007538297927271878 3.240297463504376e-7 0.0 0.0007538297916961146 0.9999993436092597 -0.0008626301898318745 0.0 3.264332552716046e-7 0.000862630188874689 0.9999996278010782
43.35 1.0 0.0 0.0 0.0 0.0 0.999999724535443 -0.0007421640396020199 3.1404294080388434e-7 0.0 0.0007421640386395964 0.9999993638915355 -0.0008491350726212859 0.0 3.163357894389444e-7 0.000849135071724873 0.9999996393560928
43.36 1.0 0.0 0.0 0.0 0.0 0.9999997331209141 -0.0007305059563387864 3.04220112913845e-7 0.0 0.0007305059554416102 0.9999993838382892 -0.0008356534555700705 0.0 3.0640586558576467e-7 0.0008356534547314845 0.9999996507173753
43.37 1.0 0.0 0.0 0.0 0.0 0.9999997415644176 -0.0007188555411935276 2.945616838648071e-7 0.0 0.0007188555403560554 0.9999994034482282 -0.0008221853525537821 0.0 2.966441616934147e-7 0.0008221853517680398 0.9999996618838107
43.38 1.0 0.0 0.0 0.0 0.0 0.9999997498661435 -0.0007072127876927244 2.850674307794974e-7 0.0 0.0007072127869090928 0.9999994227217919 -0.0008087307497060197 0.0 2.870504521500885e-7 0.0008087307489678257 0.9999996728556485
43.39 1.0 0.0 0.0 0.0 0.0 0.9999997580270352 -0.0006955776796535785 2.757358085845509e-7 0.0 0.0006955776789213409 0.9999994416629748 -0.0007952895762089019 0.0 2.77622656355189e-7 0.0007952895755161902 0.9999996836359397
43.4 1.0 0.0 0.0 0.0 0.0 0.9999997660473587 -0.0006839502096220925 2.66566460882792e-7 0.0 0.0006839502089388596 0.9999994602725755 -0.0007818618124448697 0.0 2.683603613737721e-7 0.0007818618117956198 0.9999996942252168
43.41 1.0 0.0 0.0 0.0 0.0 0.99999977392738 -0.0006723303701442777 2.57559031277052e-7 0.0 0.0006723303695077171 0.9999994785513923 -0.0007684474387963739 0.0 2.592631542709008e-7 0.0007684474381886104 0.9999997046240122
43.42 1.0 0.0 0.0 0.0 0.0 0.999999781667365 -0.0006607181537661369 2.4871316337015604e-7 0.0 0.0006607181531739736 0.9999994965002234 -0.0007550464356458555 0.0 2.503306221116316e-7 0.0007550464350776486 0.9999997148328585
43.43 1.0 0.0 0.0 0.0 0.0 0.9999997892675794 -0.0006491135530336977 2.4002850076494796e-7 0.0 0.0006491135524837137 0.9999995141198673 -0.0007416587833757845 0.0 2.415623519610401e-7 0.0007416587828452496 0.999999724852288
43.44 1.0 0.0 0.0 0.0 0.0 0.9999997967282893 -0.0006375165604929631 2.315046870642526e-7 0.0 0.0006375165599829976 0.9999995314111224 -0.0007282844623686017 0.0 2.329579308841827e-7 0.0007282844618738999 0.9999997346828333
43.45 1.0 0.0 0.0 0.0 0.0 0.9999998040497604 -0.0006259271686899357 2.2314136587089543e-7 0.0 0.000625927168217885 0.9999995483747871 -0.0007149234530067486 0.0 2.2451694594611636e-7 0.0007149234525460858 0.9999997443250268
43.46 1.0 0.0 0.0 0.0 0.0 0.9999998112322589 -0.0006143453701706432 2.1493818078771958e-7 0.0 0.0006143453697344608 0.9999995650116598 -0.0007015757356726946 0.0 2.1623898421191595e-7 0.0007015757352443227 0.999999753779401
43.47 1.0 0.0 0.0 0.0 0.0 0.9999998182760504 -0.0006027711574810885 2.0689477541755038e-7 0.0 0.0006027711570787851 0.9999995813225386 -0.0006882412907488812 0.0 2.081236327466383e-7 0.0006882412903510969 0.9999997630464883
43.48 1.0 0.0 0.0 0.0 0.0 0.9999998251814011 -0.0005912045231672826 1.9901079336321905e-7 0.0 0.000591204522796926 0.9999995973082222 -0.0006749200986177588 0.0 2.0017047861534623e-7 0.0006749200982489046 0.9999997721268213
43.49 1.0 0.0 0.0 0.0 0.0 0.9999998319485766 -0.0005796454597752286 1.9128587822755147e-7 0.0 0.0005796454594349436 0.9999996129695088 -0.0006616121396617688 0.0 1.9237910888309717e-7 0.0006616121393202324 0.9999997810209323
43.5 1.0 0.0 0.0 0.0 0.0 0.9999998385778429 -0.0005680939598509538 1.8371967361338993e-7 0.0 0.0005680939595389227 0.9999996283071968 -0.0006483173942633809 0.0 1.8474911061496504e-7 0.0006483173939475952 0.999999789729354
43.51 1.0 0.0 0.0 0.0 0.0 0.999999845069466 -0.0005565500159404612 1.763118231235601e-7 0.0 0.0005565500156549232 0.9999996433220845 -0.000635035842805036 0.0 1.772800708760071e-7 0.0006350358425134795 0.9999997982526185
43.52 1.0 0.0 0.0 0.0 0.0 0.9999998514237118 -0.0005450136205897537 1.6906197036088816e-7 0.0 0.0005450136203290051 0.9999996580149704 -0.0006217674656691757 0.0 1.6997157673128114e-7 0.0006217674654003721 0.9999998065912586
43.53 1.0 0.0 0.0 0.0 0.0 0.9999998576408147 -0.000533484766803042 1.6196981254891543e-7 0.0 0.0005334847665653564 0.9999996723865114 -0.0006085122456019033 0.0 1.6282328906598415e-7 0.0006085122453542586 0.999999814745697
43.54 1.0 0.0 0.0 0.0 0.0 0.9999998637209289 -0.0005219634487432239 1.550351825130409e-7 0.0 0.000521963448526649 0.9999996864370071 -0.0005952701713267173 0.0 1.558350554496761e-7 0.0005952701710981078 0.9999998227160785
43.55 1.0 0.0 0.0 0.0 0.0 0.9999998696645145 -0.0005104496561416653 1.482573944623583e-7 0.0 0.0005104496559447985 0.9999997001681242 -0.0005820412087061765 0.0 1.490060094679514e-7 0.0005820412084955249 0.99999983050361
43.56 1.0 0.0 0.0 0.0 0.0 0.9999998754718352 -0.0004989433815731427 1.4163609536699694e-7 0.0 0.0004989433813946333 0.9999997135806522 -0.0005688253382711548 0.0 1.423357428216657e-7 0.0005688253380774194 0.9999998381088172
43.57 1.0 0.0 0.0 0.0 0.0 0.9999998811431552 -0.0004874446176124569 1.351709321971001e-7 0.0 0.00048744461745100625 0.9999997266753807 -0.0005556225405525547 0.0 1.3582384721168856e-7 0.0005556225403747289 0.9999998455322258
43.58 1.0 0.0 0.0 0.0 0.0 0.9999998866787382 -0.0004759533568343842 1.2886155192279694e-7 0.0 0.0004759533566887457 0.9999997394530992 -0.0005424327960812504 0.0 1.294699143388754e-7 0.0005424327959183624 0.9999998527743612
43.59 1.0 0.0 0.0 0.0 0.0 0.9999998920788482 -0.0004644695918137007 1.2270760151421708e-7 0.0 0.0004644695916826801 0.999999751914597 -0.000529256085388116 0.0 1.232735359040821e-7 0.0005292560852392295 0.999999859835749
