<|d/dR|> <|d/dR|>_20 <|d/dR|>_28
2.2177947000e+00 -4.0675402490e+00 5.1073124515e-01
2.2178407000e+00 -4.0676160405e+00 5.1077234360e-01
2.2178868000e+00 -4.0676908476e+00 5.1081353521e-01
2.2179328000e+00 -4.0677643453e+00 5.1085464128e-01
2.2179788000e+00 -4.0678366970e+00 5.1089575119e-01
2.2180249000e+00 -4.0679080561e+00 5.1093695433e-01
2.2180709000e+00 -4.0679781128e+00 5.1097807195e-01
2.2181169000e+00 -4.0680470229e+00 5.1101919344e-01
2.2181630000e+00 -4.0681149324e+00 5.1106040823e-01
2.2182090000e+00 -4.0681815463e+00 5.1110153752e-01
2.2182550000e+00 -4.0682470130e+00 5.1114267073e-01
2.2183011000e+00 -4.0683114710e+00 5.1118389730e-01
2.2183471000e+00 -4.0683746404e+00 5.1122503839e-01
2.2183931000e+00 -4.0684366620e+00 5.1126618344e-01
2.2184391000e+00 -4.0684975357e+00 5.1130733247e-01
2.2184852000e+00 -4.0685573899e+00 5.1134857495e-01
2.2185312000e+00 -4.0686159647e+00 5.1138973197e-01
2.2185772000e+00 -4.0686733909e+00 5.1143089300e-01
2.2186233000e+00 -4.0687297895e+00 5.1147214757e-01
2.2186693000e+00 -4.0687849157e+00 5.1151331669e-01
2.2187153000e+00 -4.0688388927e+00 5.1155448987e-01
2.2187614000e+00 -4.0688918341e+00 5.1159575664e-01
2.2188074000e+00 -4.0689435099e+00 5.1163693799e-01
2.2188534000e+00 -4.0689940360e+00 5.1167812344e-01
2.2188995000e+00 -4.0690435183e+00 5.1171940255e-01
2.2189455000e+00 -4.0690917419e+00 5.1176059625e-01
2.2189915000e+00 -4.0691388153e+00 5.1180179410e-01
2.2190376000e+00 -4.0691848368e+00 5.1184308568e-01
2.2190836000e+00 -4.0692296065e+00 5.1188429187e-01
2.2191296000e+00 -4.0692732255e+00 5.1192550224e-01
2.2191757000e+00 -4.0693157844e+00 5.1196680642e-01
2.2192217000e+00 -4.0693570985e+00 5.1200802522e-01
2.2192677000e+00 -4.0693972612e+00 5.1204924825e-01
2.2193138000e+00 -4.0694363559e+00 5.1209056515e-01
2.2193598000e+00 -4.0694742126e+00 5.1213179669e-01
2.2194058000e+00 -4.0695109174e+00 5.1217303251e-01
2.2194518000e+00 -4.0695464699e+00 5.1221427261e-01
2.2194979000e+00 -4.0695809435e+00 5.1225560667e-01
2.2195439000e+00 -4.0696141885e+00 5.1229685540e-01
2.2195899000e+00 -4.0696462808e+00 5.1233810845e-01
2.2196360000e+00 -4.0696772860e+00 5.1237945554e-01
2.2196820000e+00 -4.0697070696e+00 5.1242071731e-01
2.2197280000e+00 -4.0697356997e+00 5.1246198344e-01
2.2197741000e+00 -4.0697632348e+00 5.1250334369e-01
2.2198201000e+00 -4.0697895551e+00 5.1254461862e-01
2.2198661000e+00 -4.0698147215e+00 5.1258589796e-01
2.2199122000e+00 -4.0698387846e+00 5.1262727149e-01
2.2199582000e+00 -4.0698616400e+00 5.1266855972e-01
2.2200042000e+00 -4.0698833408e+00 5.1270985241e-01
2.2200503000e+00 -4.0699039302e+00 5.1275123934e-01
2.2200963000e+00 -4.0699233189e+00 5.1279254100e-01
2.2201423000e+00 -4.0699415528e+00 5.1283384715e-01
2.2201884000e+00 -4.0699586678e+00 5.1287524764e-01
2.2202344000e+00 -4.0699745898e+00 5.1291656286e-01
2.2202804000e+00 -4.0699893573e+00 5.1295788263e-01
2.2203265000e+00 -4.0700029988e+00 5.1299929681e-01
2.2203725000e+00 -4.0700154551e+00 5.1304062574e-01
2.2204185000e+00 -4.0700267573e+00 5.1308195928e-01
2.2204645000e+00 -4.0700369055e+00 5.1312329743e-01
2.2205106000e+00 -4.0700459179e+00 5.1316473010e-01
2.2205566000e+00 -4.0700537558e+00 5.1320607754e-01
2.2206026000e+00 -4.0700604399e+00 5.1324742966e-01
2.2206487000e+00 -4.0700659812e+00 5.1328887637e-01
2.2206947000e+00 -4.0700703557e+00 5.1333023788e-01
2.2207407000e+00 -4.0700735767e+00 5.1337160410e-01
2.2207868000e+00 -4.0700756478e+00 5.1341306500e-01
2.2208328000e+00 -4.0700765599e+00 5.1345444072e-01
2.2208788000e+00 -4.0700763189e+00 5.1349582121e-01
2.2209249000e+00 -4.0700749207e+00 5.1353729645e-01
2.2209709000e+00 -4.0700723714e+00 5.1357868653e-01
2.2210169000e+00 -4.0700686694e+00 5.1362008142e-01
2.2210630000e+00 -4.0700638029e+00 5.1366157115e-01
2.2211090000e+00 -4.0700577933e+00 5.1370297573e-01
2.2211550000e+00 -4.0700506312e+00 5.1374438518e-01
2.2212011000e+00 -4.0700422974e+00 5.1378588955e-01
2.2212471000e+00 -4.0700328283e+00 5.1382730879e-01
2.2212931000e+00 -4.0700222072e+00 5.1386873294e-01
2.2213392000e+00 -4.0700104071e+00 5.1391025209e-01
2.2213852000e+00 -4.0699974796e+00 5.1395168614e-01
2.2214312000e+00 -4.0699834003e+00 5.1399312514e-01
2.2214772000e+00 -4.0699681694e+00 5.1403456913e-01
2.2215233000e+00 -4.0699517501e+00 5.1407610823e-01
2.2215693000e+00 -4.0699342137e+00 5.1411756223e-01
2.2216153000e+00 -4.0699155260e+00 5.1415902127e-01
2.2216614000e+00 -4.0698956427e+00 5.1420057550e-01
2.2217074000e+00 -4.0698746501e+00 5.1424204466e-01
2.2217534000e+00 -4.0698525066e+00 5.1428351890e-01
2.2217995000e+00 -4.0698291603e+00 5.1432508841e-01
2.2218455000e+00 -4.0698047127e+00 5.1436657287e-01
2.2218915000e+00 -4.0697791143e+00 5.1440806245e-01
2.2219376000e+00 -4.0697523061e+00 5.1444964740e-01
2.2219836000e+00 -4.0697244042e+00 5.1449114730e-01
2.2220296000e+00 -4.0696953521e+00 5.1453265238e-01
2.2220757000e+00 -4.0696650828e+00 5.1457425291e-01
2.2221217000e+00 -4.0696337278e+00 5.1461576841e-01
2.2221677000e+00 -4.0696012228e+00 5.1465728914e-01
2.2222138000e+00 -4.0695674935e+00 5.1469890539e-01
2.2222598000e+00 -4.0695326863e+00 5.1474043663e-01
2.2223058000e+00 -4.0694967295e+00 5.1478197315e-01
2.2223519000e+00 -4.0694595412e+00 5.1482360528e-01
2.2223979000e+00 -4.0694212828e+00 5.1486515242e-01
2.2224439000e+00 -4.0693818751e+00 5.1490670488e-01
2.2224899000e+00 -4.0693413181e+00 5.1494826269e-01
2.2225360000e+00 -4.0692995201e+00 5.1498991622e-01
2.2225820000e+00 -4.0692566626e+00 5.1503148477e-01
2.2226280000e+00 -4.0692126561e+00 5.1507305872e-01
2.2226741000e+00 -4.0691674013e+00 5.1511472847e-01
2.2227201000e+00 -4.0691210949e+00 5.1515631326e-01
2.2227661000e+00 -4.0690736398e+00 5.1519790350e-01
2.2228122000e+00 -4.0690249293e+00 5.1523958963e-01
2.2228582000e+00 -4.0689751749e+00 5.1528119081e-01
2.2229042000e+00 -4.0689242723e+00 5.1532279748e-01
2.2229503000e+00 -4.0688721071e+00 5.1536450013e-01
2.2229963000e+00 -4.0688189058e+00 5.1540611784e-01
2.2230423000e+00 -4.0687645566e+00 5.1544774110e-01
2.2230884000e+00 -4.0687089376e+00 5.1548946042e-01
2.2231344000e+00 -4.0686522904e+00 5.1553109482e-01
2.2231804000e+00 -4.0685944955e+00 5.1557273482e-01
2.2232265000e+00 -4.0685354238e+00 5.1561447096e-01
2.2232725000e+00 -4.0684753316e+00 5.1565612219e-01
2.2233185000e+00 -4.0684140921e+00 5.1569777907e-01
2.2233645000e+00 -4.0683517055e+00 5.1573944160e-01
2.2234106000e+00 -4.0682880325e+00 5.1578120039e-01
2.2234566000e+00 -4.0682233494e+00 5.1582287430e-01
2.2235026000e+00 -4.0681575195e+00 5.1586455391e-01
2.2235487000e+00 -4.0680903960e+00 5.1590632987e-01
2.2235947000e+00 -4.0680222702e+00 5.1594802096e-01
2.2236407000e+00 -4.0679529980e+00 5.1598971780e-01
2.2236868000e+00 -4.0678824250e+00 5.1603151108e-01
2.2237328000e+00 -4.0678108576e+00 5.1607321949e-01
2.2237788000e+00 -4.0677381440e+00 5.1611493371e-01
2.2238249000e+00 -4.0676641226e+00 5.1615674445e-01
2.2238709000e+00 -4.0675891145e+00 5.1619847034e-01
2.2239169000e+00 -4.0675129606e+00 5.1624020209e-01
2.2239630000e+00 -4.0674354917e+00 5.1628203044e-01
2.2240090000e+00 -4.0673570439e+00 5.1632377396e-01
2.2240550000e+00 -4.0672774506e+00 5.1636552338e-01
2.2241011000e+00 -4.0671965352e+00 5.1640736950e-01
2.2241471000e+00 -4.0671146487e+00 5.1644913079e-01
2.2241931000e+00 -4.0670316171e+00 5.1649089803e-01
2.2242392000e+00 -4.0669472561e+00 5.1653276206e-01
2.2242852000e+00 -4.0668619319e+00 5.1657454127e-01
2.2243312000e+00 -4.0667754629e+00 5.1661632649e-01
2.2243772000e+00 -4.0666878491e+00 5.1665811772e-01
2.2244233000e+00 -4.0665988965e+00 5.1670000586e-01
2.2244693000e+00 -4.0665089910e+00 5.1674180919e-01
2.2245153000e+00 -4.0664179412e+00 5.1678361860e-01
2.2245614000e+00 -4.0663255454e+00 5.1682552499e-01
2.2246074000e+00 -4.0662322045e+00 5.1686734660e-01
2.2246534000e+00 -4.0661377196e+00 5.1690917432e-01
2.2246995000e+00 -4.0660418815e+00 5.1695109912e-01
2.2247455000e+00 -4.0659451062e+00 5.1699293914e-01
2.2247915000e+00 -4.0658471872e+00 5.1703478533e-01
2.2248376000e+00 -4.0657479079e+00 5.1707672869e-01
2.2248836000e+00 -4.0656476992e+00 5.1711858728e-01
2.2249296000e+00 -4.0655463471e+00 5.1716045208e-01
2.2249757000e+00 -4.0654436275e+00 5.1720241415e-01
2.2250217000e+00 -4.0653399864e+00 5.1724429145e-01
2.2250677000e+00 -4.0652352021e+00 5.1728617501e-01
2.2251138000e+00 -4.0651290433e+00 5.1732815594e-01
2.2251598000e+00 -4.0650219707e+00 5.1737005210e-01
2.2252058000e+00 -4.0649137552e+00 5.1741195458e-01
2.2252519000e+00 -4.0648041582e+00 5.1745395450e-01
2.2252979000e+00 -4.0646936551e+00 5.1749586967e-01
2.2253439000e+00 -4.0645820095e+00 5.1753779121e-01
2.2253899000e+00 -4.0644692216e+00 5.1757971913e-01
2.2254360000e+00 -4.0643550426e+00 5.1762174462e-01
2.2254820000e+00 -4.0642399678e+00 5.1766368537e-01
2.2255280000e+00 -4.0641237511e+00 5.1770563255e-01
2.2255741000e+00 -4.0640061361e+00 5.1774767739e-01
2.2256201000e+00 -4.0638876332e+00 5.1778963749e-01
2.2256661000e+00 -4.0637679886e+00 5.1783160408e-01
2.2257122000e+00 -4.0636469386e+00 5.1787366841e-01
2.2257582000e+00 -4.0635250085e+00 5.1791564803e-01
2.2258042000e+00 -4.0634019370e+00 5.1795763417e-01
2.2258503000e+00 -4.0632774531e+00 5.1799971815e-01
2.2258963000e+00 -4.0631520968e+00 5.1804171742e-01
2.2259423000e+00 -4.0630255994e+00 5.1808372326e-01
2.2259884000e+00 -4.0628976825e+00 5.1812582704e-01
2.2260344000e+00 -4.0627689010e+00 5.1816784611e-01
2.2260804000e+00 -4.0626389787e+00 5.1820987181e-01
2.2261265000e+00 -4.0625076298e+00 5.1825199554e-01
2.2261725000e+00 -4.0623754240e+00 5.1829403456e-01
2.2262185000e+00 -4.0622420779e+00 5.1833608026e-01
2.2262646000e+00 -4.0621072979e+00 5.1837822408e-01
2.2263106000e+00 -4.0619716689e+00 5.1842028320e-01
2.2263566000e+00 -4.0618348998e+00 5.1846234905e-01
2.2264026000e+00 -4.0616969909e+00 5.1850442164e-01
2.2264487000e+00 -4.0615576385e+00 5.1854659248e-01
2.2264947000e+00 -4.0614174476e+00 5.1858867863e-01
2.2265407000e+00 -4.0612761170e+00 5.1863077157e-01
2.2265868000e+00 -4.0611333360e+00 5.1867296285e-01
2.2266328000e+00 -4.0609897240e+00 5.1871506944e-01
2.2266788000e+00 -4.0608449728e+00 5.1875718288e-01
2.2267249000e+00 -4.0606987641e+00 5.1879939475e-01
2.2267709000e+00 -4.0605517322e+00 5.1884152194e-01
2.2268169000e+00 -4.0604035614e+00 5.1888365602e-01
2.2268630000e+00 -4.0602539259e+00 5.1892588863e-01
2.2269090000e+00 -4.0601034750e+00 5.1896803656e-01
2.2269550000e+00 -4.0599518856e+00 5.1901019144e-01
2.2270011000e+00 -4.0597988243e+00 5.1905244493e-01
2.2270471000e+00 -4.0596449555e+00 5.1909461376e-01
2.2270931000e+00 -4.0594899484e+00 5.1913678957e-01
2.2271392000e+00 -4.0593334624e+00 5.1917906411e-01
2.2271852000e+00 -4.0591761765e+00 5.1922125397e-01
2.2272312000e+00 -4.0590177528e+00 5.1926345088e-01
2.2272773000e+00 -4.0588578430e+00 5.1930574660e-01
2.2273233000e+00 -4.0586971416e+00 5.1934795765e-01
2.2273693000e+00 -4.0585353031e+00 5.1939017580e-01
2.2274153000e+00 -4.0583723280e+00 5.1943240106e-01
2.2274614000e+00 -4.0582078587e+00 5.1947472526e-01
2.2275074000e+00 -4.0580426092e+00 5.1951696481e-01
2.2275534000e+00 -4.0578762243e+00 5.1955921152e-01
2.2275995000e+00 -4.0577083391e+00 5.1960155727e-01
2.2276455000e+00 -4.0575396823e+00 5.1964381838e-01
2.2276915000e+00 -4.0573698914e+00 5.1968608669e-01
2.2277376000e+00 -4.0571985940e+00 5.1972845416e-01
2.2277836000e+00 -4.0570265336e+00 5.1977073697e-01
2.2278296000e+00 -4.0568533404e+00 5.1981302706e-01
2.2278757000e+00 -4.0566786345e+00 5.1985541639e-01
2.2279217000e+00 -4.0565031744e+00 5.1989772108e-01
2.2279677000e+00 -4.0563265826e+00 5.1994003308e-01
2.2280138000e+00 -4.0561484720e+00 5.1998244444e-01
2.2280598000e+00 -4.0559696157e+00 5.2002477115e-01
2.2281058000e+00 -4.0557896291e+00 5.2006710524e-01
2.2281519000e+00 -4.0556081175e+00 5.2010953878e-01
2.2281979000e+00 -4.0554258689e+00 5.2015188768e-01
2.2282439000e+00 -4.0552424911e+00 5.2019424401e-01
2.2282900000e+00 -4.0550575823e+00 5.2023669988e-01
2.2283360000e+00 -4.0548719450e+00 5.2027907113e-01
2.2283820000e+00 -4.0546851799e+00 5.2032144985e-01
2.2284280000e+00 -4.0544972872e+00 5.2036383607e-01
2.2284741000e+00 -4.0543078554e+00 5.2040632197e-01
2.2285201000e+00 -4.0541177066e+00 5.2044872325e-01
2.2285661000e+00 -4.0539264315e+00 5.2049113208e-01
2.2286122000e+00 -4.0537336112e+00 5.2053364068e-01
2.2286582000e+00 -4.0535400824e+00 5.2057606467e-01
2.2287042000e+00 -4.0533454287e+00 5.2061849626e-01
2.2287503000e+00 -4.0531492236e+00 5.2066102774e-01
2.2287963000e+00 -4.0529523186e+00 5.2070347459e-01
2.2288423000e+00 -4.0527542900e+00 5.2074592910e-01
2.2288884000e+00 -4.0525547038e+00 5.2078848360e-01
2.2289344000e+00 -4.0523544264e+00 5.2083095348e-01
2.2289804000e+00 -4.0521530265e+00 5.2087343107e-01
2.2290265000e+00 -4.0519500630e+00 5.2091600875e-01
2.2290725000e+00 -4.0517464169e+00 5.2095850181e-01
2.2291185000e+00 -4.0515416495e+00 5.2100100264e-01
2.2291646000e+00 -4.0513353124e+00 5.2104360365e-01
2.2292106000e+00 -4.0511283013e+00 5.2108612006e-01
2.2292566000e+00 -4.0509201701e+00 5.2112864428e-01
2.2293027000e+00 -4.0507104633e+00 5.2117126879e-01
2.2293487000e+00 -4.0505000909e+00 5.2121380869e-01
2.2293947000e+00 -4.0502885997e+00 5.2125635646e-01
2.2294407000e+00 -4.0500759901e+00 5.2129891211e-01
2.2294868000e+00 -4.0498617968e+00 5.2134156819e-01
2.2295328000e+00 -4.0496469493e+00 5.2138413966e-01
2.2295788000e+00 -4.0494309847e+00 5.2142671907e-01
2.2296249000e+00 -4.0492134302e+00 5.2146939902e-01
2.2296709000e+00 -4.0489952302e+00 5.2151199436e-01
2.2297169000e+00 -4.0487759143e+00 5.2155459768e-01
2.2297630000e+00 -4.0485550024e+00 5.2159730165e-01
2.2298090000e+00 -4.0483334536e+00 5.2163992101e-01
2.2298550000e+00 -4.0481107900e+00 5.2168254841e-01
2.2299011000e+00 -4.0478865246e+00 5.2172527656e-01
2.2299471000e+00 -4.0476616306e+00 5.2176792010e-01
2.2299931000e+00 -4.0474356232e+00 5.2181057174e-01
2.2300392000e+00 -4.0472080079e+00 5.2185332422e-01
2.2300852000e+00 -4.0469797725e+00 5.2189599211e-01
2.2301312000e+00 -4.0467504250e+00 5.2193866813e-01
2.2301773000e+00 -4.0465194636e+00 5.2198144511e-01
2.2302233000e+00 -4.0462878906e+00 5.2202413749e-01
2.2302693000e+00 -4.0460552066e+00 5.2206683806e-01
2.2303154000e+00 -4.0458209028e+00 5.2210963969e-01
2.2303614000e+00 -4.0455859958e+00 5.2215235672e-01
2.2304074000e+00 -4.0453499793e+00 5.2219508200e-01
2.2304534000e+00 -4.0451128534e+00 5.2223781554e-01
2.2304995000e+00 -4.0448740996e+00 5.2228065029e-01
2.2305455000e+00 -4.0446347541e+00 5.2232340042e-01
2.2305915000e+00 -4.0443943006e+00 5.2236615888e-01
2.2306376000e+00 -4.0441522131e+00 5.2240901865e-01
2.2306836000e+00 -4.0439095423e+00 5.2245179380e-01
2.2307296000e+00 -4.0436657648e+00 5.2249457733e-01
2.2307757000e+00 -4.0434203474e+00 5.2253746228e-01
2.2308217000e+00 -4.0431743552e+00 5.2258026262e-01
2.2308677000e+00 -4.0429272575e+00 5.2262307137e-01
2.2309138000e+00 -4.0426785138e+00 5.2266598166e-01
2.2309598000e+00 -4.0424292039e+00 5.2270880733e-01
2.2310058000e+00 -4.0421787896e+00 5.2275164147e-01
2.2310519000e+00 -4.0419267235e+00 5.2279457725e-01
2.2310979000e+00 -4.0416740996e+00 5.2283742841e-01
2.2311439000e+00 -4.0414203726e+00 5.2288028810e-01
2.2311900000e+00 -4.0411649877e+00 5.2292324954e-01
2.2312360000e+00 -4.0409090535e+00 5.2296612635e-01
2.2312820000e+00 -4.0406520174e+00 5.2300901174e-01
2.2313280000e+00 -4.0403938800e+00 5.2305190573e-01
2.2313741000e+00 -4.0401340768e+00 5.2309490160e-01
2.2314201000e+00 -4.0398737354e+00 5.2313781285e-01
2.2314661000e+00 -4.0396122939e+00 5.2318073275e-01
2.2315122000e+00 -4.0393491807e+00 5.2322375465e-01
2.2315582000e+00 -4.0390855378e+00 5.2326669192e-01
2.2316042000e+00 -4.0388207959e+00 5.2330963788e-01
2.2316503000e+00 -4.0385543765e+00 5.2335268596e-01
2.2316963000e+00 -4.0382874357e+00 5.2339564940e-01
2.2317423000e+00 -4.0380193972e+00 5.2343862160e-01
2.2317884000e+00 -4.0377496753e+00 5.2348169601e-01
2.2318344000e+00 -4.0374794404e+00 5.2352468578e-01
2.2318804000e+00 -4.0372081090e+00 5.2356768436e-01
2.2319265000e+00 -4.0369350883e+00 5.2361078527e-01
2.2319725000e+00 -4.0366615630e+00 5.2365380153e-01
2.2320185000e+00 -4.0363869425e+00 5.2369682665e-01
2.2320646000e+00 -4.0361106267e+00 5.2373995421e-01
2.2321106000e+00 -4.0358338147e+00 5.2378299712e-01
2.2321566000e+00 -4.0355559088e+00 5.2382604894e-01
2.2322027000e+00 -4.0352763017e+00 5.2386920331e-01
2.2322487000e+00 -4.0349962068e+00 5.2391227302e-01
2.2322947000e+00 -4.0347150193e+00 5.2395535170e-01
2.2323407000e+00 -4.0344327394e+00 5.2399843936e-01
2.2323868000e+00 -4.0341487505e+00 5.2404162971e-01
2.2324328000e+00 -4.0338642850e+00 5.2408473540e-01
2.2324788000e+00 -4.0335787284e+00 5.2412785013e-01
2.2325249000e+00 -4.0332914569e+00 5.2417106766e-01
2.2325709000e+00 -4.0330037172e+00 5.2421420052e-01
2.2326169000e+00 -4.0327148876e+00 5.2425734247e-01
2.2326630000e+00 -4.0324243373e+00 5.2430058734e-01
2.2327090000e+00 -4.0321333270e+00 5.2434374753e-01
2.2327550000e+00 -4.0318412283e+00 5.2438691686e-01
2.2328011000e+00 -4.0315474028e+00 5.2443018922e-01
2.2328471000e+00 -4.0312531258e+00 5.2447337689e-01
2.2328931000e+00 -4.0309577615e+00 5.2451657376e-01
2.2329392000e+00 -4.0306606647e+00 5.2455987377e-01
2.2329852000e+00 -4.0303631246e+00 5.2460308910e-01
2.2330312000e+00 -4.0300644986e+00 5.2464631366e-01
2.2330773000e+00 -4.0297641341e+00 5.2468964148e-01
2.2331233000e+00 -4.0294633348e+00 5.2473288460e-01
2.2331693000e+00 -4.0291614506e+00 5.2477613702e-01
2.2332154000e+00 -4.0288578223e+00 5.2481949281e-01
2.2332614000e+00 -4.0285537674e+00 5.2486276389e-01
2.2333074000e+00 -4.0282486289e+00 5.2490604432e-01
2.2333534000e+00 -4.0279424073e+00 5.2494933412e-01
2.2333995000e+00 -4.0276344337e+00 5.2499272743e-01
2.2334455000e+00 -4.0273260447e+00 5.2503603603e-01
2.2334915000e+00 -4.0270165737e+00 5.2507935404e-01
2.2335376000e+00 -4.0267053449e+00 5.2512277569e-01
2.2335836000e+00 -4.0263937090e+00 5.2516611262e-01
2.2336296000e+00 -4.0260809924e+00 5.2520945901e-01
2.2336757000e+00 -4.0257665122e+00 5.2525290916e-01
2.2337217000e+00 -4.0254516332e+00 5.2529627456e-01
2.2337677000e+00 -4.0251356747e+00 5.2533964949e-01
2.2338138000e+00 -4.0248179468e+00 5.2538312829e-01
2.2338598000e+00 -4.0244998283e+00 5.2542652233e-01
2.2339058000e+00 -4.0241806317e+00 5.2546992596e-01
2.2339519000e+00 -4.0238596599e+00 5.2551343356e-01
2.2339979000e+00 -4.0235383057e+00 5.2555685641e-01
2.2340439000e+00 -4.0232158747e+00 5.2560028888e-01
2.2340900000e+00 -4.0228916626e+00 5.2564382545e-01
2.2341360000e+00 -4.0225670766e+00 5.2568727725e-01
2.2341820000e+00 -4.0222414148e+00 5.2573073873e-01
2.2342281000e+00 -4.0219139663e+00 5.2577430442e-01
2.2342741000e+00 -4.0215861520e+00 5.2581778534e-01
2.2343201000e+00 -4.0212572633e+00 5.2586127599e-01
2.2343661000e+00 -4.0209273005e+00 5.2590477638e-01
2.2344122000e+00 -4.0205955433e+00 5.2594838114e-01
2.2344582000e+00 -4.0202634314e+00 5.2599190112e-01
2.2345042000e+00 -4.0199302468e+00 5.2603543089e-01
2.2345503000e+00 -4.0195952626e+00 5.2607906516e-01
2.2345963000e+00 -4.0192599325e+00 5.2612261464e-01
2.2346423000e+00 -4.0189235317e+00 5.2616617398e-01
2.2346884000e+00 -4.0185853261e+00 5.2620983795e-01
2.2347344000e+00 -4.0182467835e+00 5.2625341712e-01
2.2347804000e+00 -4.0179071721e+00 5.2629700623e-01
2.2348265000e+00 -4.0175657508e+00 5.2634070009e-01
2.2348725000e+00 -4.0172240014e+00 5.2638430915e-01
2.2349185000e+00 -4.0168811850e+00 5.2642792821e-01
2.2349646000e+00 -4.0165365537e+00 5.2647165216e-01
2.2350106000e+00 -4.0161916032e+00 5.2651529130e-01
2.2350566000e+00 -4.0158455876e+00 5.2655894052e-01
2.2351027000e+00 -4.0154977520e+00 5.2660269474e-01
2.2351487000e+00 -4.0151496060e+00 5.2664636416e-01
2.2351947000e+00 -4.0148003969e+00 5.2669004371e-01
2.2352408000e+00 -4.0144493626e+00 5.2673382841e-01
2.2352868000e+00 -4.0140980268e+00 5.2677752830e-01
2.2353328000e+00 -4.0137456298e+00 5.2682123839e-01
2.2353788000e+00 -4.0133921722e+00 5.2686495869e-01
2.2354249000e+00 -4.0130368828e+00 5.2690878430e-01
2.2354709000e+00 -4.0126813035e+00 5.2695252512e-01
2.2355169000e+00 -4.0123246656e+00 5.2699627621e-01
2.2355630000e+00 -4.0119661908e+00 5.2704013275e-01
2.2356090000e+00 -4.0116074351e+00 5.2708390448e-01
2.2356550000e+00 -4.0112476225e+00 5.2712768656e-01
2.2357011000e+00 -4.0108859681e+00 5.2717157421e-01
2.2357471000e+00 -4.0105240415e+00 5.2721537706e-01
2.2357931000e+00 -4.0101610599e+00 5.2725919031e-01
2.2358392000e+00 -4.0097962316e+00 5.2730310928e-01
2.2358852000e+00 -4.0094311398e+00 5.2734694343e-01
2.2359312000e+00 -4.0090649950e+00 5.2739078806e-01
2.2359773000e+00 -4.0086969983e+00 5.2743473852e-01
2.2360233000e+00 -4.0083287470e+00 5.2747860418e-01
2.2360693000e+00 -4.0079594446e+00 5.2752248036e-01
2.2361154000e+00 -4.0075882854e+00 5.2756646253e-01
2.2361614000e+00 -4.0072168803e+00 5.2761035987e-01
2.2362074000e+00 -4.0068444260e+00 5.2765426782e-01
2.2362535000e+00 -4.0064701099e+00 5.2769828187e-01
2.2362995000e+00 -4.0060955566e+00 5.2774221110e-01
2.2363455000e+00 -4.0057199560e+00 5.2778615100e-01
2.2363915000e+00 -4.0053433087e+00 5.2783010158e-01
2.2364376000e+00 -4.0049647931e+00 5.2787415845e-01
2.2364836000e+00 -4.0045860519e+00 5.2791813048e-01
2.2365296000e+00 -4.0042062659e+00 5.2796211327e-01
2.2365757000e+00 -4.0038246067e+00 5.2800620248e-01
2.2366217000e+00 -4.0034427306e+00 5.2805020685e-01
2.2366677000e+00 -4.0030598116e+00 5.2809422204e-01
2.2367138000e+00 -4.0026750144e+00 5.2813834379e-01
2.2367598000e+00 -4.0022900092e+00 5.2818238069e-01
2.2368058000e+00 -4.0019039628e+00 5.2822642847e-01
2.2368519000e+00 -4.0015160335e+00 5.2827058294e-01
2.2368979000e+00 -4.0011279047e+00 5.2831465257e-01
